client_id,age,account_age_months,employment_type,segment
CLI_03800,20,101,Salaried,Mass
CLI_03801,59,45,Self-employed,Mass
CLI_03802,36,82,Self-employed,Mass-Affluent
CLI_03803,26,17,Salaried,Mass-Affluent
CLI_03804,45,73,Gig-worker,Mass
CLI_03805,37,14,Gig-worker,Private
CLI_03806,62,49,Gig-worker,Premium
CLI_03807,24,29,Unemployed,Mass
CLI_03808,31,95,Salaried,Mass
CLI_03809,26,4,Self-employed,Mass-Affluent
CLI_03810,72,82,Gig-worker,Mass
CLI_03811,74,20,Gig-worker,Mass
CLI_03812,36,47,Self-employed,Mass-Affluent
CLI_03813,64,107,Unemployed,Mass
CLI_03814,69,108,Salaried,Mass
CLI_03815,31,9,Salaried,Mass
CLI_03816,73,77,Salaried,Mass-Affluent
CLI_03817,55,79,Business Owner,Mass
CLI_03818,70,27,Self-employed,Mass
CLI_03819,53,15,Gig-worker,Mass
CLI_03820,57,92,Salaried,Mass
CLI_03821,34,101,Unemployed,Premium
CLI_03822,47,119,Self-employed,Premium
CLI_03823,26,19,Self-employed,Mass
CLI_03824,50,90,Salaried,Mass-Affluent
CLI_03825,73,52,Salaried,Mass-Affluent
CLI_03826,69,26,Gig-worker,Mass-Affluent
CLI_03827,42,89,Self-employed,Mass
CLI_03828,31,26,Salaried,Mass
CLI_03829,28,26,Gig-worker,Mass-Affluent
CLI_03830,70,46,Salaried,Mass
CLI_03831,52,92,Self-employed,Mass
CLI_03832,58,49,Gig-worker,Mass-Affluent
CLI_03833,31,82,Salaried,Private
CLI_03834,47,96,Gig-worker,Mass
CLI_03835,58,53,Salaried,Mass-Affluent
CLI_03836,21,3,Salaried,Mass
CLI_03837,21,66,Self-employed,Premium
CLI_03838,45,97,Salaried,Mass
CLI_03839,25,42,Salaried,Mass
CLI_03840,19,19,Salaried,Mass
CLI_03841,58,17,Salaried,Mass
CLI_03842,63,108,Salaried,Mass
CLI_03843,39,33,Salaried,Mass
CLI_03844,58,76,Gig-worker,Mass-Affluent
CLI_03845,73,49,Salaried,Mass
CLI_03846,72,56,Self-employed,Mass-Affluent
CLI_03847,33,63,Salaried,Mass
CLI_03848,46,3,Salaried,Mass-Affluent
CLI_03849,66,107,Salaried,Mass
CLI_03850,65,49,Unemployed,Mass
CLI_03851,47,55,Gig-worker,Mass
CLI_03852,29,26,Self-employed,Mass
CLI_03853,52,99,Salaried,Mass-Affluent
CLI_03854,28,72,Self-employed,Mass-Affluent
CLI_03855,63,52,Salaried,Mass
CLI_03856,67,100,Salaried,Mass
CLI_03857,38,117,Gig-worker,Mass
CLI_03858,38,118,Salaried,Mass
CLI_03859,22,7,Business Owner,Mass-Affluent
CLI_03860,65,46,Salaried,Mass
CLI_03861,37,46,Business Owner,Mass
CLI_03862,54,100,Gig-worker,Mass
CLI_03863,20,16,Gig-worker,Mass
CLI_03864,61,24,Salaried,Mass
CLI_03865,50,61,Salaried,Mass
CLI_03866,70,54,Unemployed,Mass
CLI_03867,26,62,Salaried,Mass
CLI_03868,26,1,Self-employed,Mass
CLI_03869,21,49,Business Owner,Mass-Affluent
CLI_03870,52,25,Salaried,Mass
CLI_03871,34,10,Gig-worker,Mass
CLI_03872,51,118,Self-employed,Mass
CLI_03873,41,80,Salaried,Mass
CLI_03874,49,16,Salaried,Mass
CLI_03875,18,58,Gig-worker,Mass-Affluent
CLI_03876,25,72,Salaried,Premium
CLI_03877,62,29,Self-employed,Mass
CLI_03878,40,103,Salaried,Mass-Affluent
CLI_03879,64,92,Business Owner,Mass
CLI_03880,57,6,Salaried,Mass
CLI_03881,29,16,Gig-worker,Private
CLI_03882,71,20,Gig-worker,Mass-Affluent
CLI_03883,29,80,Salaried,Private
CLI_03884,63,71,Salaried,Mass
CLI_03885,64,105,Self-employed,Mass
CLI_03886,32,78,Unemployed,Mass
CLI_03887,58,43,Salaried,Mass-Affluent
CLI_03888,36,26,Gig-worker,Mass
CLI_03889,43,90,Salaried,Premium
CLI_03890,69,78,Salaried,Mass
CLI_03891,46,71,Self-employed,Mass
CLI_03892,39,33,Self-employed,Mass-Affluent
CLI_03893,57,26,Salaried,Mass-Affluent
CLI_03894,38,45,Business Owner,Mass
CLI_03895,68,84,Salaried,Private
CLI_03896,55,63,Self-employed,Mass
CLI_03897,37,67,Gig-worker,Mass
CLI_03898,74,52,Gig-worker,Premium
CLI_03899,46,68,Gig-worker,Private
CLI_03900,68,26,Salaried,Mass-Affluent
CLI_03901,21,75,Self-employed,Premium
CLI_03902,72,2,Self-employed,Mass-Affluent
CLI_03903,24,14,Salaried,Premium
CLI_03904,45,108,Self-employed,Mass
CLI_03905,45,30,Salaried,Mass-Affluent
CLI_03906,21,49,Self-employed,Mass-Affluent
CLI_03907,39,12,Salaried,Mass
CLI_03908,29,90,Salaried,Mass
CLI_03909,62,44,Salaried,Mass
CLI_03910,20,33,Gig-worker,Mass-Affluent
CLI_03911,39,13,Gig-worker,Mass
CLI_03912,61,78,Salaried,Mass-Affluent
CLI_03913,19,88,Salaried,Mass
CLI_03914,41,98,Salaried,Mass
CLI_03915,51,108,Self-employed,Premium
CLI_03916,44,26,Self-employed,Mass
CLI_03917,72,21,Salaried,Mass
CLI_03918,58,28,Salaried,Mass
CLI_03919,18,48,Self-employed,Mass-Affluent
CLI_03920,25,100,Salaried,Private
CLI_03921,40,40,Salaried,Premium
CLI_03922,55,66,Salaried,Mass-Affluent
CLI_03923,23,106,Gig-worker,Mass
CLI_03924,39,73,Gig-worker,Mass
CLI_03925,42,87,Gig-worker,Mass
CLI_03926,35,79,Salaried,Mass
CLI_03927,34,77,Self-employed,Mass
CLI_03928,29,23,Salaried,Mass
CLI_03929,23,81,Self-employed,Mass-Affluent
CLI_03930,43,48,Gig-worker,Mass
CLI_03931,44,2,Gig-worker,Mass-Affluent
CLI_03932,25,84,Salaried,Premium
CLI_03933,36,20,Salaried,Mass-Affluent
CLI_03934,59,59,Gig-worker,Mass-Affluent
CLI_03935,18,46,Gig-worker,Mass-Affluent
CLI_03936,74,3,Salaried,Mass
CLI_03937,46,55,Business Owner,Mass
CLI_03938,62,12,Business Owner,Mass
CLI_03939,66,40,Gig-worker,Mass
CLI_03940,52,66,Business Owner,Mass-Affluent
CLI_03941,57,100,Salaried,Premium
CLI_03942,31,78,Salaried,Private
CLI_03943,52,16,Salaried,Mass
CLI_03944,65,83,Gig-worker,Private
CLI_03945,62,34,Salaried,Mass
CLI_03946,37,44,Business Owner,Mass-Affluent
CLI_03947,73,110,Salaried,Mass
CLI_03948,66,6,Salaried,Mass
CLI_03949,30,77,Self-employed,Mass
CLI_03950,55,64,Salaried,Premium
CLI_03951,66,100,Salaried,Mass
CLI_03952,63,22,Gig-worker,Mass
CLI_03953,66,18,Salaried,Premium
CLI_03954,25,12,Salaried,Premium
CLI_03955,60,52,Salaried,Mass
CLI_03956,37,118,Gig-worker,Mass-Affluent
CLI_03957,50,94,Business Owner,Mass
CLI_03958,43,117,Self-employed,Mass
CLI_03959,56,51,Salaried,Mass
CLI_03960,38,104,Salaried,Mass
CLI_03961,70,71,Gig-worker,Mass
CLI_03962,66,96,Business Owner,Mass
CLI_03963,59,48,Salaried,Mass
CLI_03964,60,19,Salaried,Mass-Affluent
CLI_03965,71,6,Self-employed,Mass-Affluent
CLI_03966,58,84,Business Owner,Mass
CLI_03967,26,27,Salaried,Mass
CLI_03968,41,53,Salaried,Mass-Affluent
CLI_03969,54,107,Salaried,Mass-Affluent
CLI_03970,66,101,Salaried,Mass-Affluent
CLI_03971,58,48,Gig-worker,Mass
CLI_03972,34,7,Self-employed,Mass
CLI_03973,41,59,Gig-worker,Mass-Affluent
CLI_03974,38,69,Salaried,Mass
CLI_03975,68,11,Salaried,Premium
CLI_03976,56,15,Salaried,Mass-Affluent
CLI_03977,72,64,Salaried,Mass
CLI_03978,58,3,Self-employed,Mass
CLI_03979,56,69,Salaried,Mass-Affluent
CLI_03980,30,23,Salaried,Mass
CLI_03981,28,53,Salaried,Mass
CLI_03982,63,37,Gig-worker,Mass-Affluent
CLI_03983,36,9,Gig-worker,Mass-Affluent
CLI_03984,28,15,Self-employed,Mass
CLI_03985,30,3,Salaried,Mass
CLI_03986,63,93,Self-employed,Premium
CLI_03987,62,70,Salaried,Private
CLI_03988,18,17,Salaried,Mass-Affluent
CLI_03989,57,26,Unemployed,Private
CLI_03990,61,21,Salaried,Mass
CLI_03991,36,72,Gig-worker,Mass
CLI_03992,29,21,Salaried,Mass
CLI_03993,25,11,Gig-worker,Mass
CLI_03994,25,38,Self-employed,Mass
CLI_03995,70,72,Unemployed,Mass
CLI_03996,62,106,Self-employed,Mass-Affluent
CLI_03997,29,88,Gig-worker,Mass-Affluent
CLI_03998,65,35,Salaried,Mass-Affluent
CLI_03999,50,119,Self-employed,Mass
CLI_04000,62,14,Self-employed,Mass
CLI_04001,43,119,Salaried,Mass
CLI_04002,56,14,Gig-worker,Mass-Affluent
CLI_04003,45,10,Self-employed,Mass
CLI_04004,22,12,Gig-worker,Mass
CLI_04005,25,38,Salaried,Mass
CLI_04006,42,108,Unemployed,Mass-Affluent
CLI_04007,44,119,Salaried,Premium
CLI_04008,63,110,Salaried,Mass-Affluent
CLI_04009,40,34,Self-employed,Mass
CLI_04010,47,41,Salaried,Mass
CLI_04011,62,10,Self-employed,Mass
CLI_04012,64,17,Salaried,Mass
CLI_04013,40,17,Salaried,Mass
CLI_04014,66,67,Salaried,Mass
CLI_04015,64,62,Business Owner,Mass
CLI_04016,37,95,Gig-worker,Mass
CLI_04017,35,115,Salaried,Mass
CLI_04018,35,1,Salaried,Mass-Affluent
CLI_04019,19,12,Salaried,Private
CLI_04020,21,103,Gig-worker,Premium
CLI_04021,47,4,Salaried,Mass
CLI_04022,50,42,Gig-worker,Mass
CLI_04023,53,13,Gig-worker,Premium
CLI_04024,35,98,Self-employed,Mass
CLI_04025,54,106,Self-employed,Mass-Affluent
CLI_04026,36,85,Gig-worker,Mass
CLI_04027,64,86,Salaried,Premium
CLI_04028,45,4,Self-employed,Premium
CLI_04029,57,82,Self-employed,Mass-Affluent
CLI_04030,37,69,Salaried,Mass-Affluent
CLI_04031,66,19,Unemployed,Mass
CLI_04032,50,2,Salaried,Mass
CLI_04033,29,12,Salaried,Mass
CLI_04034,68,81,Salaried,Mass
CLI_04035,32,74,Unemployed,Mass
CLI_04036,58,98,Gig-worker,Mass
CLI_04037,56,6,Self-employed,Premium
CLI_04038,19,8,Salaried,Mass
CLI_04039,46,51,Gig-worker,Mass
CLI_04040,58,11,Salaried,Mass
CLI_04041,27,63,Self-employed,Mass
CLI_04042,19,57,Salaried,Mass
CLI_04043,68,12,Salaried,Private
CLI_04044,28,73,Salaried,Mass
CLI_04045,30,2,Unemployed,Mass
CLI_04046,27,8,Gig-worker,Mass
CLI_04047,31,11,Gig-worker,Mass
CLI_04048,35,53,Gig-worker,Mass-Affluent
CLI_04049,68,100,Business Owner,Mass
CLI_04050,71,10,Unemployed,Mass
CLI_04051,26,85,Self-employed,Mass
CLI_04052,74,84,Salaried,Private
CLI_04053,56,112,Salaried,Mass
CLI_04054,45,8,Unemployed,Premium
CLI_04055,20,36,Gig-worker,Mass
CLI_04056,37,93,Salaried,Mass
CLI_04057,23,106,Gig-worker,Mass-Affluent
CLI_04058,44,76,Unemployed,Mass
CLI_04059,70,14,Salaried,Mass
CLI_04060,19,112,Gig-worker,Mass
CLI_04061,46,54,Self-employed,Mass
CLI_04062,55,114,Gig-worker,Mass-Affluent
CLI_04063,20,85,Salaried,Mass
CLI_04064,33,86,Business Owner,Mass-Affluent
CLI_04065,47,21,Business Owner,Mass
CLI_04066,57,108,Self-employed,Mass
CLI_04067,19,50,Self-employed,Mass-Affluent
CLI_04068,34,94,Salaried,Mass
CLI_04069,58,39,Unemployed,Mass
CLI_04070,29,20,Salaried,Mass
CLI_04071,52,88,Self-employed,Mass
CLI_04072,60,87,Unemployed,Premium
CLI_04073,18,7,Gig-worker,Mass
CLI_04074,72,9,Self-employed,Mass
CLI_04075,62,1,Self-employed,Mass-Affluent
CLI_04076,32,26,Salaried,Mass
CLI_04077,43,38,Self-employed,Mass
CLI_04078,54,38,Salaried,Mass
CLI_04079,38,118,Gig-worker,Premium
CLI_04080,66,61,Salaried,Private
CLI_04081,48,44,Gig-worker,Mass-Affluent
CLI_04082,42,86,Self-employed,Mass
CLI_04083,40,44,Business Owner,Mass-Affluent
CLI_04084,41,74,Salaried,Mass
CLI_04085,74,119,Gig-worker,Mass
CLI_04086,55,62,Gig-worker,Private
CLI_04087,45,6,Business Owner,Mass
CLI_04088,38,17,Gig-worker,Mass
CLI_04089,71,51,Self-employed,Premium
CLI_04090,60,114,Unemployed,Mass-Affluent
CLI_04091,35,38,Salaried,Mass
CLI_04092,53,24,Unemployed,Mass
CLI_04093,52,51,Unemployed,Mass
CLI_04094,62,10,Unemployed,Mass
CLI_04095,72,72,Salaried,Mass
CLI_04096,26,21,Gig-worker,Mass
CLI_04097,70,70,Unemployed,Private
CLI_04098,55,85,Salaried,Mass
CLI_04099,47,57,Gig-worker,Mass
CLI_04100,61,39,Salaried,Mass
CLI_04101,51,88,Salaried,Mass
CLI_04102,49,33,Gig-worker,Mass
CLI_04103,20,59,Gig-worker,Premium
CLI_04104,20,18,Salaried,Premium
CLI_04105,45,56,Gig-worker,Mass
CLI_04106,61,92,Gig-worker,Premium
CLI_04107,32,57,Self-employed,Mass
CLI_04108,58,116,Gig-worker,Mass-Affluent
CLI_04109,40,96,Gig-worker,Mass
CLI_04110,57,76,Gig-worker,Premium
CLI_04111,28,48,Salaried,Mass
CLI_04112,65,42,Gig-worker,Mass
CLI_04113,49,27,Gig-worker,Mass-Affluent
CLI_04114,74,74,Gig-worker,Mass
CLI_04115,71,110,Salaried,Mass
CLI_04116,53,52,Self-employed,Mass
CLI_04117,50,42,Salaried,Mass-Affluent
CLI_04118,41,32,Unemployed,Mass
CLI_04119,56,106,Salaried,Mass
CLI_04120,51,26,Business Owner,Premium
CLI_04121,73,25,Gig-worker,Mass
CLI_04122,45,75,Gig-worker,Mass
CLI_04123,54,23,Salaried,Mass-Affluent
CLI_04124,24,98,Salaried,Mass-Affluent
CLI_04125,21,57,Salaried,Private
CLI_04126,54,52,Salaried,Mass
CLI_04127,73,104,Self-employed,Mass
CLI_04128,18,87,Salaried,Mass-Affluent
CLI_04129,18,93,Self-employed,Mass-Affluent
CLI_04130,64,31,Salaried,Mass-Affluent
CLI_04131,37,64,Unemployed,Mass
CLI_04132,36,71,Gig-worker,Mass
CLI_04133,46,104,Salaried,Mass
CLI_04134,27,33,Gig-worker,Premium
CLI_04135,35,85,Salaried,Mass
CLI_04136,45,2,Salaried,Mass
CLI_04137,52,18,Gig-worker,Mass
CLI_04138,60,47,Self-employed,Mass
CLI_04139,64,33,Unemployed,Mass
CLI_04140,48,101,Gig-worker,Mass-Affluent
CLI_04141,44,98,Business Owner,Mass
CLI_04142,28,84,Unemployed,Mass
CLI_04143,66,35,Unemployed,Mass
CLI_04144,66,51,Gig-worker,Mass-Affluent
CLI_04145,55,114,Salaried,Private
CLI_04146,22,118,Salaried,Mass-Affluent
CLI_04147,25,18,Gig-worker,Mass-Affluent
CLI_04148,51,110,Gig-worker,Mass
CLI_04149,65,88,Salaried,Mass-Affluent
CLI_04150,69,72,Gig-worker,Private
CLI_04151,73,30,Salaried,Mass
CLI_04152,29,44,Self-employed,Mass
CLI_04153,55,53,Salaried,Private
CLI_04154,18,10,Gig-worker,Mass-Affluent
CLI_04155,48,87,Self-employed,Mass
CLI_04156,21,52,Salaried,Private
CLI_04157,66,49,Gig-worker,Mass
CLI_04158,62,11,Self-employed,Mass
CLI_04159,67,66,Salaried,Mass-Affluent
CLI_04160,22,58,Salaried,Mass
CLI_04161,47,90,Salaried,Mass-Affluent
CLI_04162,73,36,Gig-worker,Mass
CLI_04163,41,33,Gig-worker,Mass
CLI_04164,20,47,Salaried,Mass
CLI_04165,28,13,Gig-worker,Mass
CLI_04166,62,40,Salaried,Mass
CLI_04167,21,89,Self-employed,Private
CLI_04168,43,68,Salaried,Mass
CLI_04169,44,42,Self-employed,Mass
CLI_04170,63,19,Gig-worker,Mass
CLI_04171,71,82,Self-employed,Mass-Affluent
CLI_04172,60,101,Gig-worker,Mass
CLI_04173,44,94,Gig-worker,Mass
CLI_04174,59,19,Salaried,Mass
CLI_04175,68,58,Self-employed,Mass
CLI_04176,67,23,Gig-worker,Mass
CLI_04177,23,54,Gig-worker,Mass-Affluent
CLI_04178,32,80,Gig-worker,Premium
CLI_04179,70,65,Self-employed,Mass
CLI_04180,47,12,Self-employed,Premium
CLI_04181,59,24,Salaried,Premium
CLI_04182,54,34,Self-employed,Premium
CLI_04183,54,53,Gig-worker,Private
CLI_04184,59,8,Unemployed,Mass-Affluent
CLI_04185,54,18,Self-employed,Mass
CLI_04186,52,57,Gig-worker,Mass
CLI_04187,40,112,Salaried,Mass
CLI_04188,23,5,Self-employed,Premium
CLI_04189,21,26,Gig-worker,Mass
CLI_04190,35,30,Business Owner,Mass
CLI_04191,26,54,Salaried,Mass
CLI_04192,66,13,Salaried,Mass-Affluent
CLI_04193,46,83,Salaried,Mass-Affluent
CLI_04194,30,29,Gig-worker,Mass
CLI_04195,64,3,Unemployed,Mass
CLI_04196,69,90,Salaried,Mass-Affluent
CLI_04197,34,104,Self-employed,Mass
CLI_04198,62,58,Self-employed,Mass
CLI_04199,49,76,Self-employed,Mass
CLI_04200,65,2,Salaried,Private
CLI_04201,39,75,Self-employed,Mass
CLI_04202,21,108,Salaried,Mass
CLI_04203,22,28,Self-employed,Mass-Affluent
CLI_04204,54,82,Salaried,Mass
CLI_04205,58,77,Gig-worker,Mass
CLI_04206,66,101,Self-employed,Mass
CLI_04207,30,86,Salaried,Premium
CLI_04208,51,76,Salaried,Mass
CLI_04209,62,2,Self-employed,Mass-Affluent
CLI_04210,39,101,Gig-worker,Private
CLI_04211,70,7,Gig-worker,Mass-Affluent
CLI_04212,40,26,Salaried,Mass-Affluent
CLI_04213,68,90,Salaried,Mass-Affluent
CLI_04214,20,88,Gig-worker,Premium
CLI_04215,59,76,Salaried,Private
CLI_04216,51,16,Unemployed,Private
CLI_04217,49,23,Salaried,Mass-Affluent
CLI_04218,62,40,Gig-worker,Mass
CLI_04219,68,60,Salaried,Mass
CLI_04220,66,73,Salaried,Mass
CLI_04221,38,32,Self-employed,Premium
CLI_04222,63,15,Gig-worker,Premium
CLI_04223,61,101,Salaried,Mass
CLI_04224,38,13,Salaried,Mass
CLI_04225,61,5,Salaried,Mass
CLI_04226,28,75,Self-employed,Mass
CLI_04227,56,74,Gig-worker,Mass-Affluent
CLI_04228,21,52,Salaried,Mass
CLI_04229,68,77,Gig-worker,Mass
CLI_04230,18,41,Self-employed,Mass
CLI_04231,45,53,Unemployed,Mass
CLI_04232,41,110,Unemployed,Private
CLI_04233,52,50,Salaried,Mass
CLI_04234,30,15,Salaried,Premium
CLI_04235,64,106,Salaried,Mass
CLI_04236,51,7,Self-employed,Mass
CLI_04237,28,40,Business Owner,Mass-Affluent
CLI_04238,53,28,Gig-worker,Mass-Affluent
CLI_04239,68,32,Salaried,Mass
CLI_04240,34,99,Gig-worker,Mass
CLI_04241,52,15,Salaried,Mass
CLI_04242,35,112,Salaried,Mass-Affluent
CLI_04243,57,100,Gig-worker,Mass
CLI_04244,39,85,Salaried,Mass
CLI_04245,74,70,Salaried,Mass-Affluent
CLI_04246,41,65,Self-employed,Mass
CLI_04247,36,4,Salaried,Mass
CLI_04248,54,11,Salaried,Mass
CLI_04249,56,108,Salaried,Private
CLI_04250,38,26,Unemployed,Mass
CLI_04251,25,61,Self-employed,Premium
CLI_04252,45,37,Salaried,Mass
CLI_04253,22,23,Gig-worker,Mass-Affluent
CLI_04254,34,93,Salaried,Mass
CLI_04255,54,85,Gig-worker,Mass
CLI_04256,53,112,Self-employed,Mass-Affluent
CLI_04257,71,109,Unemployed,Mass-Affluent
CLI_04258,36,109,Gig-worker,Mass-Affluent
CLI_04259,44,113,Business Owner,Mass-Affluent
CLI_04260,70,91,Business Owner,Mass
CLI_04261,51,103,Unemployed,Mass
CLI_04262,28,40,Gig-worker,Mass
CLI_04263,71,77,Salaried,Premium
CLI_04264,62,23,Salaried,Mass
CLI_04265,64,16,Salaried,Premium
CLI_04266,29,94,Salaried,Mass
CLI_04267,71,61,Self-employed,Mass-Affluent
CLI_04268,38,68,Gig-worker,Mass
CLI_04269,71,104,Unemployed,Mass
CLI_04270,28,80,Salaried,Mass-Affluent
CLI_04271,56,31,Salaried,Mass
CLI_04272,45,53,Self-employed,Premium
CLI_04273,22,106,Salaried,Mass-Affluent
CLI_04274,34,25,Salaried,Mass
CLI_04275,73,44,Business Owner,Premium
CLI_04276,37,12,Self-employed,Mass-Affluent
CLI_04277,58,90,Gig-worker,Mass-Affluent
CLI_04278,63,101,Self-employed,Mass
CLI_04279,29,112,Self-employed,Mass
CLI_04280,23,97,Self-employed,Mass-Affluent
CLI_04281,34,92,Self-employed,Premium
CLI_04282,68,9,Salaried,Mass
CLI_04283,36,12,Gig-worker,Mass
CLI_04284,43,69,Salaried,Mass
CLI_04285,65,54,Salaried,Mass
CLI_04286,61,116,Unemployed,Mass-Affluent
CLI_04287,61,54,Gig-worker,Mass-Affluent
CLI_04288,69,28,Self-employed,Mass
CLI_04289,49,56,Self-employed,Premium
CLI_04290,23,99,Unemployed,Mass
CLI_04291,72,69,Unemployed,Mass-Affluent
CLI_04292,53,98,Gig-worker,Mass
CLI_04293,55,110,Salaried,Mass
CLI_04294,28,98,Salaried,Premium
CLI_04295,50,77,Gig-worker,Mass
CLI_04296,41,103,Salaried,Mass
CLI_04297,40,106,Gig-worker,Mass
CLI_04298,32,109,Self-employed,Mass
CLI_04299,44,112,Business Owner,Mass
CLI_04300,28,58,Self-employed,Mass
CLI_04301,74,78,Gig-worker,Premium
CLI_04302,68,75,Salaried,Mass-Affluent
CLI_04303,67,42,Salaried,Mass
CLI_04304,34,38,Salaried,Mass-Affluent
CLI_04305,68,68,Self-employed,Mass
CLI_04306,70,53,Salaried,Mass
CLI_04307,31,33,Self-employed,Mass
CLI_04308,44,71,Gig-worker,Mass
CLI_04309,35,56,Salaried,Premium
CLI_04310,45,105,Salaried,Mass
CLI_04311,68,72,Gig-worker,Mass-Affluent
CLI_04312,64,101,Gig-worker,Mass
CLI_04313,64,51,Self-employed,Mass
CLI_04314,21,74,Self-employed,Mass-Affluent
CLI_04315,24,43,Gig-worker,Mass
CLI_04316,62,15,Self-employed,Mass
CLI_04317,52,38,Gig-worker,Mass
CLI_04318,65,15,Business Owner,Mass
CLI_04319,26,5,Salaried,Premium
CLI_04320,25,93,Self-employed,Mass
CLI_04321,69,83,Salaried,Mass
CLI_04322,62,54,Salaried,Premium
CLI_04323,34,51,Salaried,Mass
CLI_04324,34,10,Gig-worker,Mass
CLI_04325,66,12,Salaried,Mass
CLI_04326,50,118,Salaried,Mass
CLI_04327,49,4,Business Owner,Mass
CLI_04328,25,95,Self-employed,Mass
CLI_04329,36,18,Self-employed,Premium
CLI_04330,55,80,Self-employed,Mass
CLI_04331,20,104,Business Owner,Mass
CLI_04332,22,36,Gig-worker,Mass
CLI_04333,30,25,Salaried,Mass
CLI_04334,64,87,Unemployed,Premium
CLI_04335,63,76,Self-employed,Mass
CLI_04336,48,98,Gig-worker,Mass
CLI_04337,72,36,Gig-worker,Mass
CLI_04338,33,101,Gig-worker,Mass
CLI_04339,67,67,Unemployed,Mass-Affluent
CLI_04340,49,9,Salaried,Mass
CLI_04341,39,61,Business Owner,Mass
CLI_04342,46,53,Unemployed,Mass
CLI_04343,39,18,Gig-worker,Mass
CLI_04344,60,43,Gig-worker,Mass
CLI_04345,20,35,Salaried,Mass
CLI_04346,71,63,Salaried,Premium
CLI_04347,27,119,Salaried,Mass
CLI_04348,59,98,Self-employed,Premium
CLI_04349,38,105,Gig-worker,Mass
CLI_04350,33,78,Salaried,Mass-Affluent
CLI_04351,29,4,Salaried,Mass
CLI_04352,19,93,Unemployed,Mass-Affluent
CLI_04353,58,41,Salaried,Mass
CLI_04354,41,45,Unemployed,Mass
CLI_04355,52,50,Salaried,Mass-Affluent
CLI_04356,73,79,Gig-worker,Mass
CLI_04357,47,28,Salaried,Mass
CLI_04358,74,42,Gig-worker,Mass
CLI_04359,47,80,Gig-worker,Mass
CLI_04360,64,76,Salaried,Mass
CLI_04361,52,116,Gig-worker,Mass
CLI_04362,36,69,Gig-worker,Mass
CLI_04363,67,98,Self-employed,Mass
CLI_04364,25,106,Self-employed,Mass
CLI_04365,43,1,Salaried,Mass
CLI_04366,66,39,Gig-worker,Mass
CLI_04367,57,96,Business Owner,Premium
CLI_04368,24,90,Unemployed,Mass
CLI_04369,47,17,Business Owner,Premium
CLI_04370,24,112,Salaried,Mass-Affluent
CLI_04371,20,91,Self-employed,Premium
CLI_04372,18,88,Gig-worker,Mass-Affluent
CLI_04373,53,35,Salaried,Mass-Affluent
CLI_04374,42,46,Self-employed,Mass
CLI_04375,54,42,Self-employed,Mass
CLI_04376,18,118,Salaried,Mass
CLI_04377,32,39,Salaried,Private
CLI_04378,54,90,Self-employed,Private
CLI_04379,30,49,Salaried,Mass-Affluent
CLI_04380,57,62,Salaried,Premium
CLI_04381,25,38,Gig-worker,Premium
CLI_04382,22,23,Salaried,Mass
CLI_04383,26,22,Unemployed,Mass-Affluent
CLI_04384,18,4,Gig-worker,Mass
CLI_04385,53,49,Gig-worker,Mass
CLI_04386,52,59,Unemployed,Mass
CLI_04387,19,73,Gig-worker,Mass
CLI_04388,57,68,Salaried,Mass-Affluent
CLI_04389,40,71,Self-employed,Mass
CLI_04390,26,87,Gig-worker,Premium
CLI_04391,51,2,Salaried,Mass
CLI_04392,63,49,Self-employed,Mass
CLI_04393,31,88,Self-employed,Mass-Affluent
CLI_04394,21,104,Self-employed,Mass-Affluent
CLI_04395,47,119,Business Owner,Mass
CLI_04396,48,95,Self-employed,Mass
CLI_04397,55,111,Self-employed,Mass
CLI_04398,28,31,Unemployed,Premium
CLI_04399,52,111,Salaried,Mass-Affluent
CLI_04400,25,40,Salaried,Mass
CLI_04401,20,48,Self-employed,Mass
CLI_04402,31,51,Gig-worker,Premium
CLI_04403,30,43,Salaried,Mass-Affluent
CLI_04404,62,98,Salaried,Mass-Affluent
CLI_04405,49,55,Salaried,Mass
CLI_04406,51,88,Gig-worker,Premium
CLI_04407,62,49,Self-employed,Mass-Affluent
CLI_04408,36,90,Unemployed,Mass-Affluent
CLI_04409,55,80,Self-employed,Mass
CLI_04410,33,57,Self-employed,Premium
CLI_04411,19,111,Gig-worker,Mass-Affluent
CLI_04412,57,77,Salaried,Premium
CLI_04413,34,15,Salaried,Mass
CLI_04414,72,27,Gig-worker,Mass
CLI_04415,51,68,Salaried,Mass
CLI_04416,59,80,Gig-worker,Mass
CLI_04417,33,64,Self-employed,Mass
CLI_04418,55,94,Gig-worker,Mass
CLI_04419,19,108,Business Owner,Mass
CLI_04420,19,30,Gig-worker,Mass-Affluent
CLI_04421,43,36,Salaried,Mass
CLI_04422,30,67,Gig-worker,Mass
CLI_04423,73,86,Self-employed,Premium
CLI_04424,64,113,Salaried,Mass
CLI_04425,48,86,Salaried,Mass
CLI_04426,51,114,Gig-worker,Mass
CLI_04427,56,114,Unemployed,Mass
CLI_04428,20,119,Gig-worker,Mass
CLI_04429,25,49,Unemployed,Mass
CLI_04430,40,76,Self-employed,Private
CLI_04431,31,55,Salaried,Mass
CLI_04432,73,85,Self-employed,Mass
CLI_04433,72,56,Gig-worker,Mass-Affluent
CLI_04434,44,68,Salaried,Mass
CLI_04435,71,95,Self-employed,Mass
CLI_04436,46,44,Self-employed,Premium
CLI_04437,56,31,Salaried,Mass
