application_id,client_id,branch_id,age,segment,employment_type,account_age_months,requested_amount,status,rejection_reason,recommended_action
APP_003664,CLI_00998,BR_014,74,Mass,Gig-worker,86,6385.59,Denied,Income - Gig Worker with Inconsistent Cash Flow,Income Proof - Open Finance Connect
APP_003666,CLI_01423,BR_037,72,Mass,Self-employed,119,5339.16,Denied,Income - Gig Worker with Inconsistent Cash Flow,Income Proof - Open Finance Connect
APP_003669,CLI_03195,BR_040,19,Mass-Affluent,Self-employed,82,17319.18,Denied,Income - Gig Worker with Inconsistent Cash Flow,Income Proof - Open Finance Connect
APP_003674,CLI_03181,BR_023,24,Mass,Gig-worker,55,42909.86,Denied,Income - Gig Worker with Inconsistent Cash Flow,Income Proof - Open Finance Connect
APP_003675,CLI_04942,BR_012,56,Mass,Unemployed,87,3203.36,Denied,Document Error - Expired or Illegible ID,Fast Update - Request New ID
APP_003676,CLI_01731,BR_013,62,Mass-Affluent,Unemployed,76,18440.95,Denied,Score - Forgotten Micro-Debt,Credit Recovery - Micro-settlement
APP_003677,CLI_00036,BR_021,57,Mass,Salaried,67,31937.33,Denied,Document Error - Expired or Illegible ID,Fast Update - Request New ID
APP_003679,CLI_01998,BR_029,53,Mass-Affluent,Salaried,42,43531.68,Denied,Document Error - Expired or Illegible ID,Fast Update - Request New ID
APP_003681,CLI_03118,BR_050,58,Mass,Unemployed,99,4079.81,Denied,Policy - Debt-to-Income (DTI) > 30%,Restructuring - Add Co-signer or Increase Term
APP_003685,CLI_00146,BR_047,18,Mass,Salaried,81,16267.24,Denied,Policy - Debt-to-Income (DTI) > 30%,Restructuring - Add Co-signer or Increase Term
APP_003686,CLI_04964,BR_012,27,Private,Unemployed,61,45676.49,Denied,Policy - Debt-to-Income (DTI) > 30%,Restructuring - Add Co-signer or Increase Term
APP_003691,CLI_01287,BR_005,54,Mass,Salaried,119,27785.21,Denied,Policy - Debt-to-Income (DTI) > 30%,Restructuring - Add Co-signer or Increase Term
APP_003698,CLI_03165,BR_028,49,Mass,Gig-worker,64,33348.63,Denied,Score - Disabled Positive Credit Registry,Credit Recovery - BACEN Education Journey
APP_003699,CLI_01827,BR_031,71,Mass,Salaried,61,10662.6,Denied,Score - Forgotten Micro-Debt,Credit Recovery - Micro-settlement
APP_003701,CLI_04629,BR_039,53,Mass-Affluent,Salaried,24,9511.99,Denied,Score - Forgotten Micro-Debt,Credit Recovery - Micro-settlement
APP_003702,CLI_01948,BR_048,30,Mass,Business Owner,97,4105.86,Denied,Document Error - Expired or Illegible ID,Fast Update - Request New ID
APP_003706,CLI_01748,BR_047,63,Premium,Salaried,38,18070.57,Denied,Score - Forgotten Micro-Debt,Credit Recovery - Micro-settlement
APP_003707,CLI_02034,BR_031,37,Mass-Affluent,Self-employed,111,47342.7,Denied,Income - Gig Worker with Inconsistent Cash Flow,Income Proof - Open Finance Connect
APP_003709,CLI_02992,BR_048,38,Mass,Salaried,88,8622.83,Denied,Registry Error - Data Mismatch with Tax Authority,Fast Update - ID Verification
APP_003710,CLI_01418,BR_016,36,Mass,Salaried,113,49635.54,Denied,Policy - Debt-to-Income (DTI) > 30%,Restructuring - Add Co-signer or Increase Term
APP_003713,CLI_00110,BR_025,44,Mass-Affluent,Salaried,34,12346.45,Denied,Score - Forgotten Micro-Debt,Credit Recovery - Micro-settlement
APP_003717,CLI_04734,BR_040,40,Mass,Salaried,42,22207.49,Denied,Score - Forgotten Micro-Debt,Credit Recovery - Micro-settlement
APP_003718,CLI_02043,BR_017,46,Premium,Unemployed,63,29624.54,Denied,Score - Forgotten Micro-Debt,Credit Recovery - Micro-settlement
APP_003720,CLI_04493,BR_038,66,Premium,Self-employed,103,49472.48,Denied,Income - Gig Worker with Inconsistent Cash Flow,Income Proof - Open Finance Connect
APP_003721,CLI_03559,BR_029,38,Mass,Business Owner,115,5981.26,Denied,Policy - Debt-to-Income (DTI) > 30%,Restructuring - Add Co-signer or Increase Term
APP_003723,CLI_03659,BR_030,55,Mass-Affluent,Self-employed,44,19723.71,Denied,Income - Gig Worker with Inconsistent Cash Flow,Income Proof - Open Finance Connect
APP_003724,CLI_02695,BR_031,24,Mass,Salaried,9,30146.61,Denied,Document Error - Expired or Illegible ID,Fast Update - Request New ID
APP_003725,CLI_03885,BR_022,64,Mass,Self-employed,105,19377.36,Denied,Income - Gig Worker with Inconsistent Cash Flow,Income Proof - Open Finance Connect
APP_003728,CLI_02167,BR_004,63,Mass,Business Owner,88,29065.56,Denied,Registry Error - Data Mismatch with Tax Authority,Fast Update - ID Verification
APP_003729,CLI_03887,BR_035,58,Mass-Affluent,Salaried,43,27789.08,Denied,Registry Error - Data Mismatch with Tax Authority,Fast Update - ID Verification
APP_003731,CLI_04323,BR_050,34,Mass,Salaried,51,27544.79,Denied,Policy - Debt-to-Income (DTI) > 30%,Restructuring - Add Co-signer or Increase Term
APP_003732,CLI_04452,BR_044,39,Mass-Affluent,Gig-worker,37,48681.99,Denied,Score - Disabled Positive Credit Registry,Credit Recovery - BACEN Education Journey
APP_003734,CLI_03393,BR_026,46,Mass,Salaried,91,24568.15,Denied,Score - Forgotten Micro-Debt,Credit Recovery - Micro-settlement
APP_003735,CLI_02271,BR_027,32,Mass,Salaried,60,45888.12,Denied,Score - Forgotten Micro-Debt,Credit Recovery - Micro-settlement
APP_003736,CLI_03712,BR_027,35,Mass,Gig-worker,98,29190.4,Denied,Income - Missing Tax Return,Income Proof - Request Tax Return
APP_003737,CLI_01587,BR_018,53,Premium,Salaried,14,7617.35,Denied,Document Error - Expired or Illegible ID,Fast Update - Request New ID
APP_003740,CLI_01351,BR_046,23,Mass,Self-employed,118,38607.74,Denied,Income - Gig Worker with Inconsistent Cash Flow,Income Proof - Open Finance Connect
APP_003741,CLI_03199,BR_031,69,Mass,Salaried,64,48391.54,Denied,Registry Error - Data Mismatch with Tax Authority,Fast Update - ID Verification
APP_003743,CLI_03940,BR_003,52,Mass-Affluent,Business Owner,66,22310.98,Denied,Registry Error - Data Mismatch with Tax Authority,Fast Update - ID Verification
APP_003751,CLI_02037,BR_025,44,Mass,Self-employed,63,48978.41,Denied,Income - Gig Worker with Inconsistent Cash Flow,Income Proof - Open Finance Connect
APP_003752,CLI_03553,BR_044,63,Mass,Gig-worker,30,19456.49,Denied,Policy - Debt-to-Income (DTI) > 30%,Restructuring - Add Co-signer or Increase Term
APP_003758,CLI_04457,BR_029,49,Mass,Unemployed,18,45325.57,Denied,Policy - Debt-to-Income (DTI) > 30%,Restructuring - Add Co-signer or Increase Term
APP_003760,CLI_01475,BR_006,36,Mass,Salaried,109,46500.04,Denied,Document Error - Expired or Illegible ID,Fast Update - Request New ID
APP_003761,CLI_04659,BR_019,55,Mass,Unemployed,20,49147.89,Denied,Registry Error - Data Mismatch with Tax Authority,Fast Update - ID Verification
APP_003763,CLI_02069,BR_045,63,Mass,Self-employed,15,28692.67,Denied,Income - Missing Tax Return,Income Proof - Request Tax Return
APP_003764,CLI_03768,BR_027,50,Mass,Gig-worker,17,41911.11,Denied,Income - Missing Tax Return,Income Proof - Request Tax Return
APP_003770,CLI_01614,BR_035,43,Mass-Affluent,Salaried,53,38543.2,Denied,Policy - Debt-to-Income (DTI) > 30%,Restructuring - Add Co-signer or Increase Term
APP_003771,CLI_03018,BR_047,52,Mass-Affluent,Salaried,20,16228.56,Denied,Score - Forgotten Micro-Debt,Credit Recovery - Micro-settlement
APP_003774,CLI_03549,BR_014,38,Premium,Salaried,55,14456.1,Denied,Registry Error - Data Mismatch with Tax Authority,Fast Update - ID Verification
APP_003775,CLI_02920,BR_030,60,Mass,Salaried,86,47685.23,Denied,Policy - Debt-to-Income (DTI) > 30%,Restructuring - Add Co-signer or Increase Term
APP_003776,CLI_04936,BR_048,37,Mass,Salaried,10,38488.06,Denied,Policy - Debt-to-Income (DTI) > 30%,Restructuring - Add Co-signer or Increase Term
APP_003781,CLI_00753,BR_018,65,Mass,Salaried,53,34690.28,Denied,Registry Error - Data Mismatch with Tax Authority,Fast Update - ID Verification
APP_003783,CLI_01342,BR_014,34,Mass-Affluent,Salaried,63,15294.25,Denied,Registry Error - Data Mismatch with Tax Authority,Fast Update - ID Verification
APP_003784,CLI_00505,BR_014,50,Mass,Self-employed,107,45557.54,Denied,Income - Missing Tax Return,Income Proof - Request Tax Return
APP_003786,CLI_01970,BR_033,32,Mass,Gig-worker,78,48071.54,Denied,Income - Missing Tax Return,Income Proof - Request Tax Return
APP_003789,CLI_03638,BR_011,23,Private,Unemployed,22,35181.46,Denied,Document Error - Expired or Illegible ID,Fast Update - Request New ID
APP_003790,CLI_02423,BR_048,67,Mass,Salaried,70,39043.28,Denied,Policy - Debt-to-Income (DTI) > 30%,Restructuring - Add Co-signer or Increase Term
APP_003791,CLI_04485,BR_026,31,Mass,Unemployed,91,20446.2,Denied,Registry Error - Data Mismatch with Tax Authority,Fast Update - ID Verification
APP_003792,CLI_00674,BR_003,37,Mass-Affluent,Salaried,67,45443.4,Denied,Score - Forgotten Micro-Debt,Credit Recovery - Micro-settlement
APP_003793,CLI_00593,BR_025,31,Mass,Business Owner,61,27727.68,Denied,Policy - Debt-to-Income (DTI) > 30%,Restructuring - Add Co-signer or Increase Term
APP_003796,CLI_02553,BR_029,60,Mass-Affluent,Self-employed,111,31952.35,Denied,Income - Missing Tax Return,Income Proof - Request Tax Return
APP_003798,CLI_03139,BR_026,28,Mass,Gig-worker,112,9735.88,Denied,Score - Disabled Positive Credit Registry,Credit Recovery - BACEN Education Journey
APP_003799,CLI_04510,BR_034,23,Mass,Salaried,43,37148.57,Denied,Policy - Debt-to-Income (DTI) > 30%,Restructuring - Add Co-signer or Increase Term
APP_003801,CLI_02794,BR_009,73,Mass,Gig-worker,67,46383.95,Denied,Income - Gig Worker with Inconsistent Cash Flow,Income Proof - Open Finance Connect
APP_003808,CLI_02486,BR_004,55,Premium,Salaried,11,14317.18,Denied,Registry Error - Data Mismatch with Tax Authority,Fast Update - ID Verification
APP_003809,CLI_00207,BR_014,65,Mass-Affluent,Salaried,13,24193.61,Denied,Policy - Debt-to-Income (DTI) > 30%,Restructuring - Add Co-signer or Increase Term
APP_003810,CLI_00294,BR_013,21,Mass,Gig-worker,8,1895.5,Denied,Income - Gig Worker with Inconsistent Cash Flow,Income Proof - Open Finance Connect
APP_003812,CLI_03759,BR_013,29,Mass-Affluent,Gig-worker,43,1782.82,Denied,Policy - Debt-to-Income (DTI) > 30%,Restructuring - Add Co-signer or Increase Term
APP_003815,CLI_02864,BR_044,26,Mass-Affluent,Unemployed,96,12424.74,Denied,Registry Error - Data Mismatch with Tax Authority,Fast Update - ID Verification
APP_003823,CLI_01361,BR_039,67,Mass,Self-employed,57,25880.1,Denied,Score - Disabled Positive Credit Registry,Credit Recovery - BACEN Education Journey
APP_003825,CLI_03217,BR_021,40,Mass,Salaried,55,15069.4,Denied,Registry Error - Data Mismatch with Tax Authority,Fast Update - ID Verification
APP_003826,CLI_02363,BR_043,66,Mass,Gig-worker,79,49153.78,Denied,Income - Missing Tax Return,Income Proof - Request Tax Return
APP_003828,CLI_03495,BR_010,74,Mass-Affluent,Gig-worker,42,19267.87,Denied,Income - Gig Worker with Inconsistent Cash Flow,Income Proof - Open Finance Connect
APP_003829,CLI_01968,BR_013,51,Mass,Salaried,25,5754.23,Denied,Document Error - Expired or Illegible ID,Fast Update - Request New ID
APP_003834,CLI_01471,BR_039,40,Mass,Unemployed,32,36582.65,Denied,Document Error - Expired or Illegible ID,Fast Update - Request New ID
APP_003838,CLI_03167,BR_008,72,Mass,Self-employed,85,20528.82,Denied,Policy - Debt-to-Income (DTI) > 30%,Restructuring - Add Co-signer or Increase Term
APP_003840,CLI_01706,BR_015,41,Mass,Salaried,92,20575.92,Denied,Registry Error - Data Mismatch with Tax Authority,Fast Update - ID Verification
APP_003841,CLI_03200,BR_025,44,Mass,Gig-worker,69,41944.22,Denied,Income - Gig Worker with Inconsistent Cash Flow,Income Proof - Open Finance Connect
APP_003842,CLI_02595,BR_047,53,Mass-Affluent,Gig-worker,113,48831.61,Denied,Policy - Debt-to-Income (DTI) > 30%,Restructuring - Add Co-signer or Increase Term
APP_003846,CLI_04827,BR_025,50,Mass,Self-employed,104,1464.68,Denied,Score - Disabled Positive Credit Registry,Credit Recovery - BACEN Education Journey
APP_003849,CLI_02452,BR_008,44,Private,Self-employed,57,31867.06,Denied,Score - Disabled Positive Credit Registry,Credit Recovery - BACEN Education Journey
APP_003852,CLI_00648,BR_016,62,Mass,Salaried,111,42699.62,Denied,Policy - Debt-to-Income (DTI) > 30%,Restructuring - Add Co-signer or Increase Term
APP_003853,CLI_02194,BR_047,24,Mass,Gig-worker,65,14066.53,Denied,Income - Gig Worker with Inconsistent Cash Flow,Income Proof - Open Finance Connect
APP_003854,CLI_02809,BR_003,33,Premium,Gig-worker,71,43692.16,Denied,Score - Disabled Positive Credit Registry,Credit Recovery - BACEN Education Journey
APP_003857,CLI_04576,BR_032,65,Mass,Salaried,112,49377.44,Denied,Policy - Debt-to-Income (DTI) > 30%,Restructuring - Add Co-signer or Increase Term
APP_003858,CLI_04808,BR_012,23,Mass,Salaried,101,47558.94,Denied,Policy - Debt-to-Income (DTI) > 30%,Restructuring - Add Co-signer or Increase Term
APP_003860,CLI_02763,BR_041,22,Mass-Affluent,Gig-worker,96,42317.21,Denied,Income - Gig Worker with Inconsistent Cash Flow,Income Proof - Open Finance Connect
APP_003861,CLI_01818,BR_002,74,Mass,Self-employed,19,13813.23,Denied,Income - Missing Tax Return,Income Proof - Request Tax Return
APP_003863,CLI_03102,BR_008,65,Mass,Salaried,88,10014.62,Denied,Document Error - Expired or Illegible ID,Fast Update - Request New ID
APP_003868,CLI_00395,BR_042,22,Mass-Affluent,Salaried,83,6771.72,Denied,Policy - Debt-to-Income (DTI) > 30%,Restructuring - Add Co-signer or Increase Term
APP_003871,CLI_00933,BR_003,22,Mass,Salaried,8,21081.41,Denied,Score - Forgotten Micro-Debt,Credit Recovery - Micro-settlement
APP_003873,CLI_02956,BR_048,54,Premium,Gig-worker,72,13639.39,Denied,Score - Disabled Positive Credit Registry,Credit Recovery - BACEN Education Journey
APP_003874,CLI_04629,BR_038,53,Mass-Affluent,Salaried,24,17600.04,Denied,Registry Error - Data Mismatch with Tax Authority,Fast Update - ID Verification
APP_003875,CLI_04651,BR_022,34,Mass,Self-employed,24,9005.4,Denied,Income - Gig Worker with Inconsistent Cash Flow,Income Proof - Open Finance Connect
APP_003876,CLI_02742,BR_040,20,Mass,Business Owner,55,20769.17,Denied,Score - Forgotten Micro-Debt,Credit Recovery - Micro-settlement
APP_003879,CLI_02505,BR_047,38,Mass,Salaried,104,34538.1,Denied,Document Error - Expired or Illegible ID,Fast Update - Request New ID
APP_003886,CLI_01472,BR_031,38,Mass-Affluent,Business Owner,15,30520.68,Denied,Registry Error - Data Mismatch with Tax Authority,Fast Update - ID Verification
APP_003889,CLI_04750,BR_016,45,Mass,Unemployed,115,17947.6,Denied,Score - Forgotten Micro-Debt,Credit Recovery - Micro-settlement
APP_003891,CLI_03982,BR_032,63,Mass-Affluent,Gig-worker,37,15721.74,Denied,Policy - Debt-to-Income (DTI) > 30%,Restructuring - Add Co-signer or Increase Term
APP_003892,CLI_02569,BR_001,32,Mass,Self-employed,80,17446.05,Denied,Policy - Debt-to-Income (DTI) > 30%,Restructuring - Add Co-signer or Increase Term
APP_003893,CLI_01609,BR_048,34,Mass-Affluent,Salaried,113,5544.52,Denied,Policy - Debt-to-Income (DTI) > 30%,Restructuring - Add Co-signer or Increase Term
APP_003895,CLI_03823,BR_008,26,Mass,Self-employed,19,17991.45,Denied,Income - Gig Worker with Inconsistent Cash Flow,Income Proof - Open Finance Connect
APP_003897,CLI_02193,BR_002,64,Mass-Affluent,Gig-worker,96,1330.29,Denied,Policy - Debt-to-Income (DTI) > 30%,Restructuring - Add Co-signer or Increase Term
APP_003898,CLI_04073,BR_047,18,Mass,Gig-worker,7,49120.37,Denied,Income - Gig Worker with Inconsistent Cash Flow,Income Proof - Open Finance Connect
APP_003899,CLI_01092,BR_037,37,Mass,Salaried,93,9355.3,Denied,Document Error - Expired or Illegible ID,Fast Update - Request New ID
APP_003904,CLI_00733,BR_021,25,Mass,Self-employed,93,8476.28,Denied,Score - Disabled Positive Credit Registry,Credit Recovery - BACEN Education Journey
APP_003905,CLI_00513,BR_042,57,Mass-Affluent,Salaried,79,13094.09,Denied,Registry Error - Data Mismatch with Tax Authority,Fast Update - ID Verification
APP_003906,CLI_02688,BR_037,26,Mass,Salaried,74,9243.37,Denied,Policy - Debt-to-Income (DTI) > 30%,Restructuring - Add Co-signer or Increase Term
APP_003910,CLI_04495,BR_050,74,Mass,Gig-worker,85,3319.5,Denied,Income - Missing Tax Return,Income Proof - Request Tax Return
APP_003911,CLI_00808,BR_046,54,Mass,Gig-worker,2,43201.2,Denied,Income - Gig Worker with Inconsistent Cash Flow,Income Proof - Open Finance Connect
APP_003914,CLI_00855,BR_004,68,Mass,Salaried,106,4523.18,Denied,Document Error - Expired or Illegible ID,Fast Update - Request New ID
APP_003915,CLI_03213,BR_043,73,Mass-Affluent,Salaried,89,7702.86,Denied,Score - Forgotten Micro-Debt,Credit Recovery - Micro-settlement
APP_003919,CLI_04339,BR_041,67,Mass-Affluent,Unemployed,67,28054.7,Denied,Policy - Debt-to-Income (DTI) > 30%,Restructuring - Add Co-signer or Increase Term
APP_003923,CLI_00276,BR_018,55,Mass,Salaried,84,13129.73,Denied,Policy - Debt-to-Income (DTI) > 30%,Restructuring - Add Co-signer or Increase Term
APP_003924,CLI_04104,BR_006,20,Premium,Salaried,18,5843.63,Denied,Score - Forgotten Micro-Debt,Credit Recovery - Micro-settlement
APP_003925,CLI_03864,BR_018,61,Mass,Salaried,24,27859.59,Denied,Document Error - Expired or Illegible ID,Fast Update - Request New ID
APP_003927,CLI_02081,BR_024,20,Mass-Affluent,Gig-worker,55,26677.24,Denied,Income - Gig Worker with Inconsistent Cash Flow,Income Proof - Open Finance Connect
APP_003930,CLI_03979,BR_015,56,Mass-Affluent,Salaried,69,49985.16,Denied,Document Error - Expired or Illegible ID,Fast Update - Request New ID
APP_003933,CLI_03812,BR_004,36,Mass-Affluent,Self-employed,47,43776.32,Denied,Income - Gig Worker with Inconsistent Cash Flow,Income Proof - Open Finance Connect
APP_003934,CLI_02082,BR_017,46,Mass,Salaried,116,49807.62,Denied,Document Error - Expired or Illegible ID,Fast Update - Request New ID
APP_003935,CLI_00455,BR_010,45,Premium,Salaried,67,17793.29,Denied,Policy - Debt-to-Income (DTI) > 30%,Restructuring - Add Co-signer or Increase Term
APP_003938,CLI_04308,BR_007,44,Mass,Gig-worker,71,31615.0,Denied,Income - Gig Worker with Inconsistent Cash Flow,Income Proof - Open Finance Connect
APP_003939,CLI_03212,BR_044,50,Mass,Salaried,15,35537.29,Denied,Document Error - Expired or Illegible ID,Fast Update - Request New ID
APP_003947,CLI_01512,BR_020,34,Mass-Affluent,Unemployed,105,48387.31,Denied,Registry Error - Data Mismatch with Tax Authority,Fast Update - ID Verification
APP_003953,CLI_00572,BR_029,42,Mass,Self-employed,52,19768.71,Denied,Income - Gig Worker with Inconsistent Cash Flow,Income Proof - Open Finance Connect
APP_003954,CLI_01203,BR_010,69,Premium,Gig-worker,3,17586.17,Denied,Income - Gig Worker with Inconsistent Cash Flow,Income Proof - Open Finance Connect
APP_003955,CLI_01508,BR_016,73,Mass,Business Owner,64,6570.56,Denied,Document Error - Expired or Illegible ID,Fast Update - Request New ID
APP_003956,CLI_01613,BR_034,26,Mass,Gig-worker,105,44229.53,Denied,Income - Gig Worker with Inconsistent Cash Flow,Income Proof - Open Finance Connect
APP_003957,CLI_03567,BR_031,57,Mass,Self-employed,18,31155.95,Denied,Policy - Debt-to-Income (DTI) > 30%,Restructuring - Add Co-signer or Increase Term
APP_003964,CLI_00189,BR_032,57,Mass,Unemployed,119,25156.22,Denied,Policy - Debt-to-Income (DTI) > 30%,Restructuring - Add Co-signer or Increase Term
