application_id,client_id,branch_id,requested_amount,status,rejection_reason,application_date,age,account_age_months,employment_type,segment,lost_value,recommended_action,is_rescuable
APP_003935,CLI_00455,BR_010,17793.29,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-05-03,45,67,Salaried,Premium,17793.29,Restructuring - Add Co-signer or Increase Term,True
APP_003936,CLI_04540,BR_012,38046.03,Approved,,2026-08-29,40,20,Gig-worker,Mass,0.0,,
APP_003937,CLI_03309,BR_005,12211.64,Approved,,2026-06-03,54,44,Unemployed,Mass,0.0,,
APP_003938,CLI_04308,BR_007,31615.0,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-03-23,44,71,Gig-worker,Mass,31615.0,Income Proof - Open Finance Connect,True
APP_003939,CLI_03212,BR_044,35537.29,Denied,Document Error - Expired or Illegible ID,2026-08-02,50,15,Salaried,Mass,35537.29,Fast Update - Request New ID,True
APP_003940,CLI_02656,BR_023,37314.91,Approved,,2026-05-09,36,30,Self-employed,Mass,0.0,,
APP_003941,CLI_00982,BR_002,11151.44,Approved,,2026-03-15,40,15,Self-employed,Mass,0.0,,
APP_003942,CLI_04392,BR_030,42587.55,Approved,,2026-04-05,63,49,Self-employed,Mass,0.0,,
APP_003943,CLI_00152,BR_049,21627.62,Denied,Restriction - Historical Default on Central Bank SCR,2026-05-06,49,70,Salaried,Private,21627.62,Hard Decline - SCR Restriction,False
APP_003944,CLI_03295,BR_045,11602.11,Approved,,2026-06-05,55,118,Gig-worker,Mass-Affluent,0.0,,
APP_003945,CLI_00600,BR_037,27584.02,Approved,,2026-08-28,22,22,Salaried,Mass,0.0,,
APP_003946,CLI_01323,BR_005,43304.5,Approved,,2026-03-08,26,81,Self-employed,Mass,0.0,,
APP_003947,CLI_01512,BR_020,48387.31,Denied,Registry Error - Data Mismatch with Tax Authority,2026-03-09,34,105,Unemployed,Mass-Affluent,48387.31,Fast Update - ID Verification,True
APP_003948,CLI_02259,BR_026,37662.18,Approved,,2026-07-12,37,12,Gig-worker,Premium,0.0,,
APP_003949,CLI_00232,BR_044,1275.52,Approved,,2026-08-08,69,119,Business Owner,Mass,0.0,,
APP_003950,CLI_02743,BR_044,7600.34,Approved,,2026-07-17,71,16,Self-employed,Mass,0.0,,
APP_003951,CLI_04463,BR_039,4737.43,Approved,,2026-05-08,69,52,Gig-worker,Mass-Affluent,0.0,,
APP_003952,CLI_04577,BR_006,5959.47,Approved,,2026-08-05,56,87,Unemployed,Mass,0.0,,
APP_003953,CLI_00572,BR_029,19768.71,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-05-29,42,52,Self-employed,Mass,19768.71,Income Proof - Open Finance Connect,True
APP_003954,CLI_01203,BR_010,17586.17,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-05-13,69,3,Gig-worker,Premium,17586.17,Income Proof - Open Finance Connect,True
APP_003955,CLI_01508,BR_016,6570.56,Denied,Document Error - Expired or Illegible ID,2026-03-06,73,64,Business Owner,Mass,6570.56,Fast Update - Request New ID,True
APP_003956,CLI_01613,BR_034,44229.53,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-05-25,26,105,Gig-worker,Mass,44229.53,Income Proof - Open Finance Connect,True
APP_003957,CLI_03567,BR_031,31155.95,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-05-08,57,18,Self-employed,Mass,31155.95,Restructuring - Add Co-signer or Increase Term,True
APP_003958,CLI_04041,BR_036,40026.7,Approved,,2026-08-12,27,63,Self-employed,Mass,0.0,,
APP_003959,CLI_01571,BR_041,19205.92,Approved,,2026-06-13,45,72,Unemployed,Mass,0.0,,
APP_003960,CLI_01040,BR_005,21101.56,Approved,,2026-05-29,39,69,Gig-worker,Premium,0.0,,
APP_003961,CLI_01426,BR_033,16563.44,Approved,,2026-04-08,67,82,Self-employed,Mass-Affluent,0.0,,
APP_003962,CLI_04082,BR_043,22482.9,Approved,,2026-04-18,42,86,Self-employed,Mass,0.0,,
APP_003963,CLI_00171,BR_019,30908.49,Approved,,2026-03-30,50,15,Salaried,Mass,0.0,,
APP_003964,CLI_00189,BR_032,25156.22,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-08-18,57,119,Unemployed,Mass,25156.22,Restructuring - Add Co-signer or Increase Term,True
APP_003965,CLI_04882,BR_023,42057.93,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-04-08,60,31,Gig-worker,Private,42057.93,Income Proof - Open Finance Connect,True
APP_003966,CLI_04679,BR_003,45106.82,Approved,,2026-06-28,45,39,Self-employed,Mass-Affluent,0.0,,
APP_003967,CLI_00600,BR_001,24014.51,Approved,,2026-03-26,22,22,Salaried,Mass,0.0,,
APP_003968,CLI_04942,BR_036,12747.65,Denied,Score - Forgotten Micro-Debt,2026-08-12,56,87,Unemployed,Mass,12747.65,Credit Recovery - Micro-settlement,True
APP_003969,CLI_04018,BR_041,47314.43,Approved,,2026-06-23,35,1,Salaried,Mass-Affluent,0.0,,
APP_003970,CLI_03333,BR_028,37016.89,Approved,,2026-07-18,53,116,Unemployed,Mass,0.0,,
APP_003971,CLI_03577,BR_048,32366.23,Approved,,2026-08-31,50,22,Gig-worker,Mass,0.0,,
APP_003972,CLI_02390,BR_039,37525.27,Denied,Score - Disabled Positive Credit Registry,2026-04-07,66,69,Self-employed,Mass,37525.27,Credit Recovery - BACEN Education Journey,True
APP_003973,CLI_00954,BR_005,4723.11,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-07-24,65,29,Gig-worker,Premium,4723.11,Income Proof - Open Finance Connect,True
APP_003974,CLI_01626,BR_013,4313.69,Approved,,2026-05-05,42,87,Salaried,Mass,0.0,,
APP_003975,CLI_01871,BR_011,8502.91,Approved,,2026-03-30,28,71,Gig-worker,Mass,0.0,,
APP_003976,CLI_04262,BR_046,8225.1,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-07-07,28,40,Gig-worker,Mass,8225.1,Income Proof - Open Finance Connect,True
APP_003977,CLI_02025,BR_022,21612.85,Approved,,2026-04-10,72,2,Gig-worker,Mass,0.0,,
APP_003978,CLI_04330,BR_049,8712.8,Approved,,2026-08-25,55,80,Self-employed,Mass,0.0,,
APP_003979,CLI_00641,BR_023,42871.76,Denied,Document Error - Expired or Illegible ID,2026-08-12,22,81,Unemployed,Mass,42871.76,Fast Update - Request New ID,True
APP_003980,CLI_01828,BR_012,29326.75,Approved,,2026-03-26,64,17,Gig-worker,Mass-Affluent,0.0,,
APP_003981,CLI_04703,BR_021,19044.83,Approved,,2026-06-09,33,30,Salaried,Mass-Affluent,0.0,,
APP_003982,CLI_00540,BR_019,4411.5,Approved,,2026-06-14,67,102,Salaried,Mass,0.0,,
APP_003983,CLI_02366,BR_005,29960.36,Denied,Score - Disabled Positive Credit Registry,2026-04-01,61,117,Self-employed,Premium,29960.36,Credit Recovery - BACEN Education Journey,True
APP_003984,CLI_04439,BR_024,6710.11,Approved,,2026-05-14,56,87,Self-employed,Mass,0.0,,
APP_003985,CLI_03502,BR_030,37417.79,Approved,,2026-08-31,74,30,Salaried,Mass,0.0,,
APP_003986,CLI_03948,BR_008,40335.15,Approved,,2026-04-09,66,6,Salaried,Mass,0.0,,
APP_003987,CLI_03027,BR_002,27654.84,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-06-13,30,25,Self-employed,Private,27654.84,Income Proof - Open Finance Connect,True
APP_003988,CLI_04733,BR_049,8330.54,Approved,,2026-08-05,32,50,Salaried,Private,0.0,,
APP_003989,CLI_03538,BR_034,39556.27,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-05-05,29,65,Salaried,Mass,39556.27,Restructuring - Add Co-signer or Increase Term,True
APP_003990,CLI_04175,BR_023,16083.56,Approved,,2026-05-01,68,58,Self-employed,Mass,0.0,,
APP_003991,CLI_02497,BR_003,11910.0,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-08-08,36,46,Gig-worker,Mass,11910.0,Income Proof - Open Finance Connect,True
APP_003992,CLI_04287,BR_024,24057.28,Denied,Score - Disabled Positive Credit Registry,2026-07-11,61,54,Gig-worker,Mass-Affluent,24057.28,Credit Recovery - BACEN Education Journey,True
APP_003993,CLI_04740,BR_018,46209.67,Denied,Score - Disabled Positive Credit Registry,2026-07-12,26,74,Self-employed,Mass,46209.67,Credit Recovery - BACEN Education Journey,True
APP_003994,CLI_02090,BR_047,15571.29,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-07-06,42,22,Self-employed,Mass-Affluent,15571.29,Restructuring - Add Co-signer or Increase Term,True
APP_003995,CLI_03322,BR_037,45373.35,Approved,,2026-07-08,66,81,Salaried,Mass,0.0,,
APP_003996,CLI_03582,BR_049,3629.01,Approved,,2026-07-10,56,57,Gig-worker,Mass,0.0,,
APP_003997,CLI_02550,BR_031,5092.66,Approved,,2026-06-04,61,114,Salaried,Mass-Affluent,0.0,,
APP_003998,CLI_01217,BR_014,35229.49,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-08-13,54,94,Gig-worker,Private,35229.49,Income Proof - Open Finance Connect,True
APP_003999,CLI_04886,BR_001,10339.04,Denied,Income - Missing Tax Return,2026-05-15,41,109,Gig-worker,Private,10339.04,Income Proof - Request Tax Return,True
APP_004000,CLI_03979,BR_014,16514.41,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-04-13,56,69,Salaried,Mass-Affluent,16514.41,Restructuring - Add Co-signer or Increase Term,True
APP_004001,CLI_00742,BR_041,7682.28,Approved,,2026-08-03,58,71,Salaried,Premium,0.0,,
APP_004002,CLI_04186,BR_005,17280.17,Approved,,2026-04-20,52,57,Gig-worker,Mass,0.0,,
APP_004003,CLI_01715,BR_031,14742.54,Approved,,2026-05-04,43,61,Self-employed,Mass-Affluent,0.0,,
APP_004004,CLI_04045,BR_031,37080.54,Denied,Document Error - Expired or Illegible ID,2026-04-25,30,2,Unemployed,Mass,37080.54,Fast Update - Request New ID,True
APP_004005,CLI_00648,BR_030,35399.15,Approved,,2026-04-02,62,111,Salaried,Mass,0.0,,
APP_004006,CLI_02798,BR_036,47791.43,Approved,,2026-06-19,47,16,Salaried,Premium,0.0,,
APP_004007,CLI_00819,BR_001,36496.66,Approved,,2026-05-25,62,36,Unemployed,Mass-Affluent,0.0,,
APP_004008,CLI_00243,BR_003,35046.07,Denied,Score - Disabled Positive Credit Registry,2026-08-26,52,97,Gig-worker,Mass,35046.07,Credit Recovery - BACEN Education Journey,True
APP_004009,CLI_04315,BR_020,35015.99,Approved,,2026-03-09,24,43,Gig-worker,Mass,0.0,,
APP_004010,CLI_04105,BR_043,44265.41,Approved,,2026-04-06,45,56,Gig-worker,Mass,0.0,,
APP_004011,CLI_04526,BR_048,15515.6,Denied,Registry Error - Data Mismatch with Tax Authority,2026-06-17,53,95,Salaried,Mass,15515.6,Fast Update - ID Verification,True
APP_004012,CLI_03878,BR_043,15704.51,Denied,Score - Forgotten Micro-Debt,2026-06-26,40,103,Salaried,Mass-Affluent,15704.51,Credit Recovery - Micro-settlement,True
APP_004013,CLI_00013,BR_021,37319.48,Denied,Score - Disabled Positive Credit Registry,2026-08-14,34,46,Self-employed,Premium,37319.48,Credit Recovery - BACEN Education Journey,True
APP_004014,CLI_03018,BR_030,12206.55,Denied,Score - Forgotten Micro-Debt,2026-08-11,52,20,Salaried,Mass-Affluent,12206.55,Credit Recovery - Micro-settlement,True
APP_004015,CLI_00690,BR_042,45688.98,Approved,,2026-03-20,23,111,Salaried,Premium,0.0,,
APP_004016,CLI_03139,BR_044,27204.3,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-08-13,28,112,Gig-worker,Mass,27204.3,Restructuring - Add Co-signer or Increase Term,True
APP_004017,CLI_03741,BR_030,15706.12,Approved,,2026-07-07,25,2,Self-employed,Premium,0.0,,
APP_004018,CLI_00677,BR_005,39028.9,Denied,Restriction - Historical Default on Central Bank SCR,2026-08-14,58,47,Salaried,Mass,39028.9,Hard Decline - SCR Restriction,False
APP_004019,CLI_03575,BR_010,16303.71,Approved,,2026-03-27,25,110,Unemployed,Premium,0.0,,
APP_004020,CLI_04304,BR_024,48200.64,Approved,,2026-05-18,34,38,Salaried,Mass-Affluent,0.0,,
APP_004021,CLI_01324,BR_045,49166.47,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-03-15,27,113,Gig-worker,Mass-Affluent,49166.47,Restructuring - Add Co-signer or Increase Term,True
APP_004022,CLI_02866,BR_039,33673.02,Approved,,2026-07-10,38,92,Self-employed,Mass,0.0,,
APP_004023,CLI_01003,BR_048,6568.06,Approved,,2026-06-07,61,114,Self-employed,Mass,0.0,,
APP_004024,CLI_02503,BR_006,13897.23,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-07-13,24,65,Self-employed,Mass,13897.23,Income Proof - Open Finance Connect,True
APP_004025,CLI_01766,BR_010,26255.43,Approved,,2026-04-27,22,6,Gig-worker,Mass,0.0,,
APP_004026,CLI_01554,BR_042,42720.93,Approved,,2026-08-28,44,60,Self-employed,Mass-Affluent,0.0,,
APP_004027,CLI_02292,BR_043,10059.44,Approved,,2026-06-30,65,21,Gig-worker,Mass,0.0,,
APP_004028,CLI_01986,BR_010,6115.77,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-05-11,27,11,Gig-worker,Mass,6115.77,Income Proof - Open Finance Connect,True
APP_004029,CLI_04867,BR_025,4649.4,Approved,,2026-07-07,70,45,Business Owner,Premium,0.0,,
APP_004030,CLI_00238,BR_014,25841.41,Denied,Income - Missing Tax Return,2026-03-08,57,51,Self-employed,Premium,25841.41,Income Proof - Request Tax Return,True
APP_004031,CLI_03318,BR_047,44350.35,Approved,,2026-04-04,35,100,Unemployed,Mass-Affluent,0.0,,
APP_004032,CLI_02393,BR_039,3075.6,Approved,,2026-04-14,29,72,Business Owner,Mass,0.0,,
APP_004033,CLI_03556,BR_013,11403.76,Approved,,2026-03-08,32,75,Salaried,Mass,0.0,,
APP_004034,CLI_01585,BR_011,34969.59,Approved,,2026-08-19,57,88,Salaried,Mass-Affluent,0.0,,
APP_004035,CLI_01308,BR_039,41467.31,Approved,,2026-05-19,63,71,Salaried,Mass,0.0,,
APP_004036,CLI_02086,BR_011,40562.58,Approved,,2026-07-30,20,70,Salaried,Mass,0.0,,
APP_004037,CLI_01820,BR_046,39468.33,Approved,,2026-03-10,58,100,Gig-worker,Mass,0.0,,
APP_004038,CLI_00032,BR_049,7360.19,Approved,,2026-06-29,41,24,Self-employed,Mass,0.0,,
APP_004039,CLI_00292,BR_016,20464.64,Approved,,2026-06-10,65,105,Self-employed,Mass-Affluent,0.0,,
APP_004040,CLI_03687,BR_033,49252.49,Denied,Score - Disabled Positive Credit Registry,2026-05-19,61,29,Self-employed,Mass,49252.49,Credit Recovery - BACEN Education Journey,True
APP_004041,CLI_04388,BR_041,49455.49,Denied,Registry Error - Data Mismatch with Tax Authority,2026-04-09,57,68,Salaried,Mass-Affluent,49455.49,Fast Update - ID Verification,True
APP_004042,CLI_01643,BR_041,30518.94,Approved,,2026-07-29,34,62,Self-employed,Premium,0.0,,
APP_004043,CLI_00578,BR_032,35754.09,Denied,Income - Missing Tax Return,2026-06-25,37,32,Self-employed,Mass,35754.09,Income Proof - Request Tax Return,True
APP_004044,CLI_03910,BR_010,47612.91,Approved,,2026-07-24,20,33,Gig-worker,Mass-Affluent,0.0,,
APP_004045,CLI_01224,BR_015,23046.47,Denied,Score - Disabled Positive Credit Registry,2026-04-25,27,36,Gig-worker,Mass,23046.47,Credit Recovery - BACEN Education Journey,True
APP_004046,CLI_04077,BR_016,7706.48,Approved,,2026-04-21,43,38,Self-employed,Mass,0.0,,
APP_004047,CLI_02653,BR_043,33778.49,Approved,,2026-07-23,21,105,Business Owner,Premium,0.0,,
APP_004048,CLI_00447,BR_027,48045.01,Denied,Score - Disabled Positive Credit Registry,2026-06-30,43,69,Gig-worker,Premium,48045.01,Credit Recovery - BACEN Education Journey,True
APP_004049,CLI_03420,BR_049,35163.1,Denied,Score - Forgotten Micro-Debt,2026-04-25,41,85,Salaried,Mass-Affluent,35163.1,Credit Recovery - Micro-settlement,True
APP_004050,CLI_04374,BR_045,40362.74,Approved,,2026-03-22,42,46,Self-employed,Mass,0.0,,
APP_004051,CLI_03042,BR_032,21714.69,Approved,,2026-04-09,38,117,Salaried,Mass,0.0,,
APP_004052,CLI_02580,BR_006,5726.69,Approved,,2026-05-30,51,106,Self-employed,Mass,0.0,,
APP_004053,CLI_01423,BR_047,9275.22,Approved,,2026-05-25,72,119,Self-employed,Mass,0.0,,
APP_004054,CLI_02610,BR_048,49150.09,Approved,,2026-07-03,56,60,Unemployed,Mass,0.0,,
APP_004055,CLI_03082,BR_036,25166.03,Approved,,2026-04-25,53,55,Unemployed,Mass,0.0,,
APP_004056,CLI_00059,BR_008,1589.01,Approved,,2026-04-22,68,103,Self-employed,Mass,0.0,,
APP_004057,CLI_03160,BR_025,47813.0,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-04-17,63,56,Self-employed,Mass,47813.0,Income Proof - Open Finance Connect,True
APP_004058,CLI_00459,BR_007,25391.22,Denied,Document Error - Expired or Illegible ID,2026-07-18,47,75,Unemployed,Mass-Affluent,25391.22,Fast Update - Request New ID,True
APP_004059,CLI_00104,BR_017,41977.15,Approved,,2026-03-25,30,119,Self-employed,Mass,0.0,,
APP_004060,CLI_04927,BR_048,27874.45,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-06-24,68,18,Self-employed,Mass,27874.45,Restructuring - Add Co-signer or Increase Term,True
APP_004061,CLI_00789,BR_030,5983.41,Approved,,2026-08-18,51,83,Self-employed,Mass-Affluent,0.0,,
APP_004062,CLI_00742,BR_002,31162.91,Approved,,2026-03-06,58,71,Salaried,Premium,0.0,,
APP_004063,CLI_03407,BR_017,49872.61,Approved,,2026-04-03,52,22,Gig-worker,Mass,0.0,,
APP_004064,CLI_01573,BR_004,2702.15,Approved,,2026-03-11,19,80,Business Owner,Mass-Affluent,0.0,,
APP_004065,CLI_02702,BR_026,42247.92,Approved,,2026-03-30,58,107,Gig-worker,Mass,0.0,,
APP_004066,CLI_04651,BR_014,12538.56,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-06-04,34,24,Self-employed,Mass,12538.56,Income Proof - Open Finance Connect,True
APP_004067,CLI_04724,BR_008,20299.44,Approved,,2026-07-27,57,89,Self-employed,Private,0.0,,
APP_004068,CLI_03413,BR_005,19262.77,Approved,,2026-07-31,58,43,Self-employed,Mass,0.0,,
APP_004069,CLI_02977,BR_005,45041.06,Denied,Score - Forgotten Micro-Debt,2026-06-20,72,30,Salaried,Mass,45041.06,Credit Recovery - Micro-settlement,True
APP_004070,CLI_02135,BR_005,25719.82,Approved,,2026-03-15,29,58,Self-employed,Mass-Affluent,0.0,,
APP_004071,CLI_00428,BR_027,22911.54,Approved,,2026-07-13,18,17,Self-employed,Mass,0.0,,
APP_004072,CLI_01945,BR_005,41083.23,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-07-06,56,76,Salaried,Mass,41083.23,Restructuring - Add Co-signer or Increase Term,True
APP_004073,CLI_01272,BR_003,3396.45,Approved,,2026-05-07,30,9,Salaried,Mass-Affluent,0.0,,
APP_004074,CLI_04980,BR_038,5236.36,Approved,,2026-03-11,73,98,Salaried,Mass,0.0,,
APP_004075,CLI_04582,BR_030,2062.75,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-05-13,65,113,Unemployed,Mass,2062.75,Restructuring - Add Co-signer or Increase Term,True
APP_004076,CLI_04700,BR_001,34711.16,Approved,,2026-06-04,74,5,Salaried,Mass,0.0,,
APP_004077,CLI_00412,BR_008,26755.19,Denied,Income - Missing Tax Return,2026-05-20,47,54,Gig-worker,Premium,26755.19,Income Proof - Request Tax Return,True
APP_004078,CLI_01932,BR_013,43925.08,Denied,Income - Missing Tax Return,2026-07-09,49,35,Gig-worker,Mass-Affluent,43925.08,Income Proof - Request Tax Return,True
APP_004079,CLI_02496,BR_020,25428.11,Denied,Restriction - Historical Default on Central Bank SCR,2026-07-10,40,6,Salaried,Mass,25428.11,Hard Decline - SCR Restriction,False
APP_004080,CLI_00247,BR_006,11869.16,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-03-28,63,75,Salaried,Mass,11869.16,Restructuring - Add Co-signer or Increase Term,True
APP_004081,CLI_02818,BR_050,40452.22,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-03-20,67,1,Salaried,Mass,40452.22,Restructuring - Add Co-signer or Increase Term,True
APP_004082,CLI_02172,BR_050,15421.87,Approved,,2026-06-24,72,46,Gig-worker,Mass-Affluent,0.0,,
APP_004083,CLI_03332,BR_048,46848.8,Approved,,2026-08-18,48,99,Salaried,Mass,0.0,,
APP_004084,CLI_02925,BR_008,13270.77,Denied,Score - Forgotten Micro-Debt,2026-03-30,68,82,Salaried,Premium,13270.77,Credit Recovery - Micro-settlement,True
APP_004085,CLI_02061,BR_030,9218.31,Approved,,2026-08-27,41,14,Salaried,Mass,0.0,,
APP_004086,CLI_03335,BR_049,25172.88,Denied,Document Error - Expired or Illegible ID,2026-05-06,65,63,Salaried,Mass,25172.88,Fast Update - Request New ID,True
APP_004087,CLI_04896,BR_040,3475.24,Approved,,2026-03-13,54,80,Gig-worker,Mass-Affluent,0.0,,
APP_004088,CLI_00945,BR_015,2784.17,Approved,,2026-04-11,43,46,Unemployed,Mass-Affluent,0.0,,
APP_004089,CLI_02248,BR_010,25304.71,Approved,,2026-06-26,29,84,Gig-worker,Mass,0.0,,
APP_004090,CLI_01263,BR_033,11540.24,Approved,,2026-08-31,23,95,Salaried,Mass,0.0,,
APP_004091,CLI_00176,BR_009,1458.28,Denied,Income - Missing Tax Return,2026-04-02,20,18,Gig-worker,Mass-Affluent,1458.28,Income Proof - Request Tax Return,True
APP_004092,CLI_01053,BR_049,15506.79,Denied,Income - Missing Tax Return,2026-05-15,26,38,Gig-worker,Mass,15506.79,Income Proof - Request Tax Return,True
APP_004093,CLI_02725,BR_033,24391.0,Approved,,2026-07-01,50,11,Gig-worker,Mass,0.0,,
APP_004094,CLI_02583,BR_009,20320.15,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-06-15,65,64,Self-employed,Mass,20320.15,Income Proof - Open Finance Connect,True
APP_004095,CLI_01318,BR_014,7638.0,Approved,,2026-07-06,32,96,Gig-worker,Mass,0.0,,
APP_004096,CLI_04573,BR_032,29404.07,Denied,Score - Disabled Positive Credit Registry,2026-08-12,34,85,Self-employed,Mass,29404.07,Credit Recovery - BACEN Education Journey,True
APP_004097,CLI_03368,BR_037,35806.32,Denied,Registry Error - Data Mismatch with Tax Authority,2026-08-18,33,61,Salaried,Mass-Affluent,35806.32,Fast Update - ID Verification,True
APP_004098,CLI_01675,BR_006,34101.42,Denied,Registry Error - Data Mismatch with Tax Authority,2026-07-28,33,114,Business Owner,Mass,34101.42,Fast Update - ID Verification,True
APP_004099,CLI_00334,BR_005,20294.33,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-04-07,39,111,Gig-worker,Private,20294.33,Income Proof - Open Finance Connect,True
APP_004100,CLI_01265,BR_004,7742.21,Approved,,2026-06-09,40,106,Salaried,Mass,0.0,,
APP_004101,CLI_03178,BR_048,25474.85,Denied,Registry Error - Data Mismatch with Tax Authority,2026-07-21,63,50,Salaried,Mass-Affluent,25474.85,Fast Update - ID Verification,True
APP_004102,CLI_02946,BR_016,44631.16,Approved,,2026-03-13,68,87,Unemployed,Premium,0.0,,
APP_004103,CLI_04781,BR_010,23967.42,Approved,,2026-05-26,71,7,Unemployed,Mass,0.0,,
APP_004104,CLI_04657,BR_031,10588.37,Denied,Document Error - Expired or Illegible ID,2026-08-31,20,109,Salaried,Mass,10588.37,Fast Update - Request New ID,True
APP_004105,CLI_04219,BR_031,5559.61,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-06-25,68,60,Salaried,Mass,5559.61,Restructuring - Add Co-signer or Increase Term,True
